410,4,CORE_LESSON,10,4,Drawing Conclusions and Making Inferences,Draw conclusions and make inferences using text evidence combined with prior knowledge; go beyond what is directly stated.,"{""definitions"":{""inference"":""A smart guess based on clues from the text + what you already know"",""drawingConclusions"":""Using evidence to come to a logical decision""},""formula"":""Text Clue + Prior Knowledge = Inference"",""practice"":""Dark clouds filled the sky. The wind blew hard. Carlo grabbed his umbrella before leaving the house."",""inference"":""It is probably going to rain."",""strategy"":""Look for clues in the text. Think: what does this suggest? What do I already know about this?""}",comprehension,35,60,1,2026-03-04 10:18:08.893
411,4,CORE_LESSON,11,4,Text-to-Self Connections,Relate ideas from a text to personal experiences; express simple reflections by connecting story events to own life.,"{""definition"":""Text-to-self connection: Relating what you read to your own experiences, feelings, or memories."",""strategy"":""While reading, think: Does this remind me of something in my life? Have I felt this way before?"",""connectionTypes"":[""Text-to-Self: The story reminds me of..."",""Text-to-World: This connects to what I know about the world..."",""Text-to-Text: This reminds me of another book I read...""],""reflectionStarters"":[""This reminds me of when I..."",""I felt like the character when..."",""I know how the character feels because...""]}",comprehension,25,50,1,2026-03-04 10:18:08.893
412,4,CORE_LESSON,12,4,Summarizing: Main Idea and Key Details,"Summarize a text by identifying the main idea and key details; retell information in a clear, concise way.","{""definition"":""A summary tells the most important ideas in a short, clear way. It is NOT a copy of the original text."",""rules"":[""Include the main idea"",""Include 2-3 key details"",""Use your own words"",""Keep it short""],""practice"":""Plants need sunlight, water, and soil to grow and stay healthy."",""goodSummary"":""Plants need sunlight, water, and soil to grow and stay healthy."",""badSummary"":""Plants are green and small. Water is wet."",""strategy"":""Ask: What is this MOSTLY about? What are the 2-3 most important facts?""}",comprehension,30,55,1,2026-03-04 10:18:08.893
413,4,FINAL_ASSESSMENT,13,4,Comprehension: Final Assessment,"Demonstrate mastery of all comprehension strategies: key details, sequencing, characters and setting, main idea, cause and effect, problem and solution, compare and contrast, context clues, inference, and summarizing.","{""type"":""cumulative"",""quarters"":[""Q1: Key details (who, what, where, when), sequencing, characters and setting"",""Q2: Main idea, cause and effect, predictions"",""Q3: Problem and solution, compare and contrast, context clues"",""Q4: Drawing conclusions, text-to-self connections, summarizing""],""totalItems"":20}",comprehension,45,100,1,2026-03-04 10:18:08.893
501,5,CORE_LESSON,1,1,Writing Simple Sentences,"Write complete, correctly punctuated simple sentences; start with a capital letter, express a complete thought, and end with the correct mark.","{""skills"":[""Writing complete sentences"",""Using capital letters at the start"",""Using correct end punctuation (. ? !)"",""Expressing a complete thought""],""examples"":[""I have a dog."",""The sky is blue."",""Can you help me?"",""Wow, it is beautiful!""],""checklist"":[""Capital letter at start?"",""Complete thought?"",""Correct end mark?""]}",creating,30,55,1,2026-03-04 10:18:08.940
502,5,CORE_LESSON,2,1,Describing with Adjectives,Write descriptive sentences using adjectives; paint a vivid picture by adding describing words to nouns.,"{""skill"":""Using adjectives to make writing more vivid and interesting"",""strategy"":""Think of the 5 senses: what does it look, sound, feel, smell, or taste like?"",""examples"":[""The big, brown dog slept peacefully."",""She wore a bright, colorful dress."",""The sweet, juicy mango tasted delicious.""],""practice"":""Add adjectives to improve: The cat sat. ? The small, fluffy cat sat quietly.""}",creating,30,55,1,2026-03-04 10:18:08.940
503,5,CORE_LESSON,3,1,Writing a Simple Paragraph,Write a simple paragraph with a topic sentence and 2-3 supporting sentences; understand paragraph structure.,"{""structure"":{""topicSentence"":""States the main idea of the paragraph"",""supportingSentences"":""Give details or examples about the main idea"",""conclusion"":""Optional: wraps up the paragraph""},""example"":""I love my dog. He is small and brown. He plays with me every day. My dog is my best friend."",""tips"":[""All sentences in a paragraph are about ONE main idea"",""Indent the first line"",""Stay on topic""]}",creating,35,60,1,2026-03-04 10:18:08.940
504,5,CORE_LESSON,4,2,Writing Questions and Commands,Write interrogative sentences (questions) and imperative sentences (commands/requests) with correct punctuation.,"{""questionWords"":[""Who?"",""What?"",""Where?"",""When?"",""Why?"",""How?""],""examples"":{""questions"":[""Where is my bag?"",""Who is your teacher?"",""When do we eat?""],""commands"":[""Please sit down."",""Clean your desk."",""Help your classmates.""]},""punctuation"":{""question"":""ends with ?"",""command"":""ends with . or !""}}",creating,25,50,1,2026-03-04 10:18:08.940
505,5,CORE_LESSON,5,2,Writing with Joining Words,"Write compound sentences using conjunctions (and, but, or); combine two ideas into one flowing sentence.","{""conjunctions"":{""and"":""adds ideas: I like rice and I like bread."",""but"":""shows contrast: I am tired but I will study."",""or"":""shows choice: We can play inside or outside.""},""practice"":{""combine"":[[""I like cats."",""I like dogs."",""I like cats and I like dogs.""],[""She is smart."",""She is kind."",""She is smart and kind.""],[""It is hot."",""I feel cold."",""It is hot, but I feel cold.""]]},""tip"":""Use a comma before but or or when joining two complete sentences.""}",creating,30,55,1,2026-03-04 10:18:08.940
506,5,CORE_LESSON,6,2,Writing a Short Story,"Write a short narrative with a clear beginning, middle, and end; include characters, setting, and a simple problem-solution structure.","{""storyParts"":{""beginning"":""Introduce characters and setting"",""middle"":""Tell the problem or main event"",""end"":""Tell how the problem was solved or how the story ended""},""example"":{""beginning"":""Mia found a tiny lost puppy near the school gate."",""middle"":""She did not know who owned it. She felt sad for the puppy."",""end"":""She brought it home and took care of it. It became her pet!""},""tips"":[""Use time words: First, Then, Finally"",""Give characters names"",""Show feelings""]}",creating,35,60,1,2026-03-04 10:18:08.940
507,5,CORE_LESSON,7,3,Using Time-Order Words in Writing,"Write procedural and narrative texts using discourse markers (First, Next, Then, Finally) to sequence events or steps clearly.","{""markers"":[""First"",""Next"",""Then"",""After that"",""Finally"",""Last""],""writingTypes"":{""procedure"":""Steps to do something (how to make a sandwich, how to plant seeds)"",""narrative"":""Events in a story in time order""},""example"":""First, I wake up early. Next, I brush my teeth. Then, I eat breakfast. Finally, I go to school."",""practice"":""Write the steps for making a fruit salad using First, Next, Then, Finally.""}",creating,30,55,1,2026-03-04 10:18:08.940
508,5,CORE_LESSON,8,3,Writing Explanations with Because,"Write explanatory sentences using ""because"" to give reasons; explain why things happen.","{""skill"":""Using because to explain reasons"",""structure"":""Result/Effect + because + Reason/Cause"",""examples"":[""I wear a jacket because it is cold."",""The plants grow tall because they get plenty of sunlight."",""I study hard because I want to pass my exams."",""She smiled because she received a gift.""],""practice"":""Complete these sentences: I drink water because ___. I love reading because ___.""}",creating,25,50,1,2026-03-04 10:18:08.940
509,5,CORE_LESSON,9,3,Writing Comparative Sentences,"Write sentences comparing two things using comparison words (bigger than, smaller than, better, best, both); use adjectives to compare.","{""comparisonForms"":{""positive"":""big, fast, small"",""comparative"":""bigger, faster, smaller (comparing 2 things)"",""superlative"":""biggest, fastest, smallest (comparing 3 or more)""},""examples"":[""The elephant is bigger than the cat."",""Maria runs faster than Ben."",""This is the best mango I have ever tasted."",""Both dogs are friendly.""],""tip"":""Add -er for comparing 2; add -est for comparing 3 or more. For long words, use more/most.""}",creating,30,55,1,2026-03-04 10:18:08.940
510,5,CORE_LESSON,10,4,Writing About National Themes,"Write sentences and short paragraphs about Filipino culture, national pride, and community values using correct grammar.","{""themes"":[""Philippine flag and symbols"",""Filipino heroes"",""Bayanihan (community spirit)"",""Local festivals and traditions"",""Respect for elders""],""example"":""The Philippines is a beautiful country. Our flag has three colors: blue, red, and white. We are proud to be Filipinos."",""vocabulary"":[""Mabuhay"",""bayanihan"",""kababayan"",""pamana"",""pagmamahal sa bayan""]}",creating,30,55,1,2026-03-04 10:18:08.940
511,5,CORE_LESSON,11,4,Writing a Descriptive Paragraph,"Write a descriptive paragraph about a person, place, or thing; use vivid adjectives, sensory details, and varied sentence structures.","{""structure"":""Topic sentence (what is being described) + 3-4 descriptive details + concluding sentence"",""sensoryWords"":{""sight"":[""colorful"",""bright"",""dark"",""tiny"",""enormous""],""sound"":[""noisy"",""quiet"",""loud"",""soft"",""humming""],""touch"":[""rough"",""smooth"",""soft"",""cold"",""warm""],""smell"":[""sweet"",""fresh"",""sour"",""fragrant""]},""example"":""My classroom is a wonderful place to learn. It has colorful charts on the white walls. The room smells like fresh paper and crayons. My classmates are always friendly and helpful. I love being in my classroom every day.""}",creating,35,60,1,2026-03-04 10:18:08.940
512,5,CORE_LESSON,12,4,Writing a Book Response,"Write a short response to a text by summarizing the main idea, sharing a personal connection, and giving an opinion.","{""structure"":{""summary"":""What was the text about? (main idea + key details)"",""connection"":""How does it connect to your life? (text-to-self)"",""opinion"":""Did you like it? Why or why not?""},""sentenceStarters"":[""This story is about..."",""The main idea is..."",""This reminds me of..."",""I think this story is... because..."",""My favorite part is... because...""],""example"":""This story is about a lost puppy that found a new home. It reminds me of when I found a stray cat near our house. I think this story is heartwarming because the puppy was saved.""}",creating,30,55,1,2026-03-04 10:18:08.940
513,5,FINAL_ASSESSMENT,13,4,Creating and Composing: Final Assessment,"Demonstrate mastery of all composition skills: simple sentences, descriptive writing, narrative texts, explanatory writing, comparative sentences, and complete paragraphs.","{""type"":""cumulative"",""quarters"":[""Q1: Simple sentences, descriptive sentences, paragraph structure"",""Q2: Questions and commands, compound sentences, short stories"",""Q3: Time-order words, explanatory writing with because, comparative sentences"",""Q4: National theme writing, descriptive paragraphs, book responses""],""totalItems"":20}",creating,45,100,1,2026-03-04 10:18:08.940
